Event_time,Device_model,Platform,City,State,Country_code,Install_time,App_version,OS_version,Device_category
2025-05-31 03:23:59 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.361.0,18.5,mobile_phone
2025-05-31 22:57:33 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.361.0,18.5,mobile_phone
2025-05-31 22:02:24 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.361.0,18.5,mobile_phone
2024-06-24 23:29:30 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.317.0,17.5.1,mobile_phone
2024-06-24 07:23:43 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.317.0,17.5.1,mobile_phone
2024-06-24 04:34:45 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.317.0,17.5.1,mobile_phone
2024-09-10 18:43:31 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-10 16:40:28 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-10 01:44:15 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-10 22:29:38 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-10 17:02:40 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-10 23:38:19 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-05-12 02:02:13 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.311.3,17.4.1,phone
2024-05-12 21:14:57 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.311.3,17.4.1,phone
2024-05-12 01:13:32 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.311.3,17.4.1,phone
2024-09-30 00:45:21 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.331.1,18.0,mobile_phone
2024-09-30 18:51:49 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.331.1,18.0,mobile_phone
2025-02-15 19:53:09 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.347.0,18.3.1,mobile_phone
2025-02-15 20:25:15 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.347.0,18.3.1,mobile_phone
2025-02-15 02:46:39 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.347.0,18.3.1,mobile_phone
2025-02-15 16:59:31 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.347.0,18.3.1,mobile_phone
2025-02-15 21:36:40 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.347.0,18.3.1,mobile_phone
2022-08-03 13:40:26 UTC,Pixel 4a,android,Olivine City,Johto,US,2021-07-01 16:46:46 UTC,0.243.2,12,phone
2024-12-02 17:24:24 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.341.0,18.1.1,mobile_phone
2024-12-02 01:42:17 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.341.0,18.1.1,mobile_phone
2025-03-15 21:45:29 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.2,mobile_phone
2025-03-15 22:30:09 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.2,mobile_phone
2025-03-15 16:20:20 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.2,mobile_phone
2025-04-19 21:18:24 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.357.2,18.4,mobile_phone
2025-04-19 18:57:00 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.357.2,18.4,mobile_phone
2025-04-19 21:29:29 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.357.2,18.4,mobile_phone
2025-07-02 01:14:15 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.367.1,18.5,mobile_phone
2025-07-02 04:49:04 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.367.1,18.5,mobile_phone
2025-07-02 02:17:36 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.367.1,18.5,mobile_phone
2025-07-02 01:29:34 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.367.1,18.5,mobile_phone
2026-05-21 15:31:23 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.411.2,26.4.2,mobile_phone
2025-07-26 15:01:25 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.371.0,18.5,mobile_phone
2025-07-26 04:01:02 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.371.0,18.5,mobile_phone
2025-07-26 01:04:16 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.371.0,18.5,mobile_phone
2025-07-26 17:57:04 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.371.0,18.5,mobile_phone
2025-06-12 02:33:37 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.363.2,18.5,mobile_phone
2025-06-12 03:39:12 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.363.2,18.5,mobile_phone
2026-08-22 20:51:30 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.423.1,26.6,mobile_phone
2023-03-21 16:52:52 UTC,SM-G986U,android,Olivine City,Johto,US,2023-01-09 02:58:29 UTC,0.265.0,13,phone
2024-10-10 06:57:33 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.333.0,18.0.1,mobile_phone
2024-10-10 01:41:17 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.333.0,18.0.1,mobile_phone
2024-10-10 22:46:31 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.333.0,18.0.1,mobile_phone
2024-07-12 20:21:18 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2024-07-12 21:41:41 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2024-07-12 21:31:35 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2024-07-12 04:55:10 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2024-07-12 23:37:00 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2024-07-12 02:53:05 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2025-10-14 18:39:39 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.381.4,26.0.1,mobile_phone
2025-10-14 00:43:51 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.381.4,26.0.1,mobile_phone
2022-05-23 20:18:30 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-21 18:52:51 UTC,0.237.0,12,phone
2025-12-17 02:47:43 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.391.0,26.1,mobile_phone
2025-12-17 03:52:25 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.391.0,26.1,mobile_phone
2024-11-03 17:57:41 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.337.0,18.0.1,mobile_phone
2024-11-03 15:27:03 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.335.1,18.0.1,mobile_phone
2026-04-14 23:15:09 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.405.1,26.3.1,mobile_phone
2025-11-23 19:26:28 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2024-08-05 16:25:04 UTC,0.387.0,26.1,mobile_phone
2025-11-23 01:24:15 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.387.0,26.1,mobile_phone
2025-11-23 03:15:33 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.387.0,26.1,mobile_phone
2025-12-08 11:52:31 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.389.2,26.1,mobile_phone
2025-01-26 22:51:59 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.345.0,18.2.1,mobile_phone
2025-01-26 15:56:08 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.345.0,18.2.1,mobile_phone
2024-02-21 14:34:40 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.299.1,17.3.1,phone
2024-02-21 01:34:08 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.299.1,17.3.1,phone
2024-02-21 22:58:23 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2023-12-26 17:08:09 UTC,0.299.1,17.3.1,phone
2025-09-19 16:04:41 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.377.1,26.0,mobile_phone
2025-09-19 00:38:12 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.377.1,26.0,mobile_phone
2024-08-26 04:06:45 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-26 21:42:14 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-26 20:03:15 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-26 06:53:30 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-26 02:40:36 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2025-10-25 19:48:48 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.383.2,26.0.1,mobile_phone
2024-12-11 02:31:09 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.341.2,18.1.1,mobile_phone
2024-12-11 19:59:22 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.341.2,18.1.1,mobile_phone
2026-05-09 23:16:47 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.409.0,26.4.2,mobile_phone
2026-07-07 16:32:28 UTC,iPhone15ProMax,ios,Celadon City,Kanto,US,2024-08-05 16:25:04 UTC,0.417.2,26.5,mobile_phone
2022-07-07 15:30:50 UTC,SM-G986U,android,Cerulean City,Kanto,US,2022-07-02 20:03:18 UTC,0.241.1,12,phone
2024-03-31 19:43:15 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.305.1,17.3.1,phone
2024-03-31 17:18:17 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2023-12-26 17:08:09 UTC,0.305.1,17.3.1,phone
2024-03-31 18:07:58 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2023-12-26 17:08:09 UTC,0.305.1,17.3.1,phone
2024-05-25 00:53:36 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.313.1,17.5.1,phone
2024-05-25 19:10:58 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2023-12-26 17:08:09 UTC,0.313.1,17.5.1,phone
2024-05-25 06:19:32 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.313.1,17.5.1,phone
2024-05-25 22:51:35 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.313.1,17.5.1,phone
2026-05-14 19:16:58 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.411.0,26.4.2,mobile_phone
2022-05-30 01:22:59 UTC,SM-G986U,android,Goldenrod City,Johto,US,2022-04-21 18:52:51 UTC,0.237.0,12,phone
2024-09-29 20:19:58 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.331.1,18.0,mobile_phone
2024-09-29 22:57:16 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.331.1,18.0,mobile_phone
2025-10-20 14:20:14 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.383.2,26.0.1,mobile_phone
2025-10-20 00:45:10 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.383.2,26.0.1,mobile_phone
2022-04-29 03:31:25 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-21 18:52:51 UTC,0.235.0,12,phone
2022-04-29 20:48:24 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-21 18:52:51 UTC,0.235.0,12,phone
2022-04-29 07:00:00 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-21 18:52:51 UTC,0.235.0,12,phone
2024-11-30 22:36:00 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.341.0,18.1.1,mobile_phone
2025-08-03 21:28:01 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.371.0,18.6,mobile_phone
2025-08-03 06:01:17 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.371.0,18.6,mobile_phone
2025-08-03 21:05:43 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.371.0,18.6,mobile_phone
2025-08-03 05:12:52 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.371.0,18.6,mobile_phone
2026-03-14 22:18:33 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.401.1,26.3.1,mobile_phone
2026-03-14 23:02:43 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.401.1,26.3.1,mobile_phone
2025-07-15 14:23:13 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.369.0,18.5,mobile_phone
2025-07-15 04:51:09 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.369.0,18.5,mobile_phone
2026-07-11 06:21:57 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.417.2,26.5,mobile_phone
2026-07-11 20:35:06 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.417.2,26.5,mobile_phone
2026-07-11 01:42:13 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.417.2,26.5,mobile_phone
2026-07-11 22:37:52 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.417.2,26.5,mobile_phone
2026-07-11 16:20:04 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.417.2,26.5,mobile_phone
2026-07-11 22:50:22 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.417.2,26.5,mobile_phone
2026-08-01 23:12:18 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.421.1,26.5.2,mobile_phone
2024-12-01 01:48:49 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.341.0,18.1.1,mobile_phone
2024-12-01 01:34:46 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.341.0,18.1.1,mobile_phone
2023-02-11 21:57:07 UTC,SM-G986U,android,Olivine City,Johto,US,2023-01-09 02:58:29 UTC,0.261.1,13,phone
2026-02-04 19:31:37 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.395.1,26.2.1,mobile_phone
2026-02-04 22:22:15 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.395.1,26.2.1,mobile_phone
2024-04-15 03:57:26 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2023-12-26 17:08:09 UTC,0.307.1,17.4.1,phone
2024-04-15 21:45:17 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.309.0,17.4.1,phone
2024-04-15 18:57:07 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.309.0,17.4.1,phone
2024-08-21 16:36:15 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-21 14:47:59 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-21 00:35:50 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-21 22:06:59 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-21 04:51:45 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2024-08-21 19:00:43 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.327.0,17.6.1,mobile_phone
2025-05-11 00:58:09 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.359.0,18.4.1,mobile_phone
2025-05-11 18:38:04 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.359.0,18.4.1,mobile_phone
2024-10-30 01:14:31 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.335.1,18.0.1,mobile_phone
2024-10-30 07:38:11 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.335.1,18.0.1,mobile_phone
2024-08-10 20:14:38 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.325.1,17.6.1,mobile_phone
2024-08-10 05:48:03 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.325.1,17.6.1,mobile_phone
2024-08-10 18:02:52 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.325.1,17.6.1,mobile_phone
2024-08-10 07:50:29 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.325.1,17.6.1,mobile_phone
2024-08-10 18:13:56 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.325.1,17.6.1,mobile_phone
2023-03-11 21:43:49 UTC,Pixel 4a,android,Olivine City,Johto,US,2023-02-23 19:14:35 UTC,0.263.1,13,phone
2023-01-23 22:10:13 UTC,SM-G986U,android,Olivine City,Johto,US,2023-01-09 02:58:29 UTC,0.257.1,13,phone
2026-04-08 20:52:37 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.405.0,26.3.1,mobile_phone
2026-04-08 01:35:51 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.405.0,26.3.1,mobile_phone
2024-06-28 21:54:11 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2024-06-28 07:55:42 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2024-06-28 00:04:57 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2024-06-28 20:15:28 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.319.0,17.5.1,mobile_phone
2024-04-23 17:14:57 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.309.1,17.4.1,phone
2024-10-16 08:28:41 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.335.0,18.0.1,mobile_phone
2024-10-16 07:40:23 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.335.0,18.0.1,mobile_phone
2024-10-16 22:56:31 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.335.0,18.0.1,mobile_phone
2024-12-17 00:24:20 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.341.2,18.2,mobile_phone
2024-12-17 23:25:35 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.341.2,18.2,mobile_phone
2024-12-17 03:30:32 UTC,iPhone15ProMax,ios,Cerulean City,Kanto,US,2024-08-05 16:25:04 UTC,0.341.2,18.2,mobile_phone
2024-05-03 06:35:38 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.311.0,17.4.1,phone
2024-05-03 07:09:30 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.311.0,17.4.1,phone
2024-05-03 05:37:20 UTC,iPhone15ProMax,ios,Viridian City,Kanto,US,2023-12-26 17:08:09 UTC,0.311.0,17.4.1,phone
2026-04-07 14:06:56 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.405.0,26.3.1,mobile_phone
2026-02-19 04:35:52 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.397.1,26.2.1,mobile_phone
2026-02-19 23:58:35 UTC,iPhone15ProMax,ios,Pallet Town,Kanto,US,2024-08-05 16:25:04 UTC,0.397.1,26.2.1,mobile_phone
2024-09-12 15:11:42 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-12 14:43:39 UTC,iPhone15ProMax,ios,Ecruteak City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-12 20:27:56 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2024-09-12 23:45:13 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.329.2,17.6.1,mobile_phone
2022-04-25 18:53:14 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-21 18:52:51 UTC,0.235.0,12,phone
2022-04-25 05:53:09 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-21 18:52:51 UTC,0.235.0,12,phone
2022-04-25 23:11:36 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-21 18:52:51 UTC,0.235.0,12,phone
2022-04-25 20:44:41 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-04-21 18:52:51 UTC,0.235.0,12,phone
2022-04-03 12:04:17 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-03-25 07:16:03 UTC,0.233.0,12,phone
2026-07-08 01:11:30 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.417.2,26.5,mobile_phone
2025-02-18 16:13:16 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.349.0,18.3.1,mobile_phone
2025-02-18 22:17:14 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.349.0,18.3.1,mobile_phone
2025-02-18 06:38:57 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.347.0,18.3.1,mobile_phone
2025-11-26 19:22:27 UTC,iPhone15ProMax,ios,New Bark Town,Johto,US,2024-08-05 16:25:04 UTC,0.387.1,26.1,mobile_phone
2025-03-09 06:44:48 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.1,mobile_phone
2025-03-09 17:45:28 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.1,mobile_phone
2025-03-09 20:43:13 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.1,mobile_phone
2025-03-09 21:34:20 UTC,iPhone15ProMax,ios,Goldenrod City,Johto,US,2024-08-05 16:25:04 UTC,0.351.0,18.3.1,mobile_phone
2022-03-06 01:28:02 UTC,SM-G986U,android,Pallet Town,Kanto,US,2022-02-27 06:08:31 UTC,0.231.0,12,phone
2025-01-03 17:45:44 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.343.0,18.2,mobile_phone
2025-01-03 01:27:10 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.343.0,18.2,mobile_phone
2024-04-04 15:23:15 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2023-12-26 17:08:09 UTC,0.307.1,17.4.1,phone
2026-04-16 14:31:35 UTC,iPhone15ProMax,ios,Olivine City,Johto,US,2024-08-05 16:25:04 UTC,0.407.0,26.3.1,mobile_phone
